Order Date,Order Month,Region,Category,Sales
2017-12-11,2017-12,East,Furniture,328.59
2015-12-10,2015-12,West,Furniture,338.352
2015-12-10,2015-12,West,Office Supplies,25.92
2015-12-10,2015-12,West,Office Supplies,91.36
2015-12-13,2015-12,West,Furniture,87.96
2015-12-13,2015-12,West,Office Supplies,5.214
2018-09-21,2018-09,South,Office Supplies,12.294
2018-09-07,2018-09,West,Furniture,19.76
2016-11-02,2016-11,East,Furniture,109.764
2018-12-11,2018-12,East,Technology,128.85
2018-04-01,2018-04,South,Furniture,127.95
2016-12-30,2016-12,West,Office Supplies,68.52
2016-12-30,2016-12,West,Office Supplies,74.94
2016-12-30,2016-12,West,Technology,2548.56
2016-12-30,2016-12,West,Office Supplies,271.44
2016-12-30,2016-12,West,Technology,287.88
2017-03-10,2017-03,West,Office Supplies,14.9
2017-03-10,2017-03,West,Technology,4158.912
2015-04-06,2015-04,West,Furniture,91.96
2015-04-06,2015-04,West,Furniture,33.11
2015-04-06,2015-04,West,Office Supplies,19.44
2015-04-06,2015-04,West,Office Supplies,55.48
2015-10-05,2015-10,East,Office Supplies,91.92
2017-08-13,2017-08,South,Office Supplies,17.34
2017-08-13,2017-08,South,Technology,71.98
2015-11-17,2015-11,Central,Office Supplies,7.08
2018-04-24,2018-04,East,Technology,69.98
2018-08-24,2018-08,East,Office Supplies,646.272
2018-08-24,2018-08,East,Office Supplies,10.368
2018-02-23,2018-02,West,Office Supplies,8.4
2018-02-23,2018-02,West,Technology,71.96
2017-11-19,2017-11,South,Office Supplies,18.48
2017-11-14,2017-11,West,Office Supplies,9.84
2018-07-06,2018-07,South,Furniture,239.24
2017-12-25,2017-12,East,Furniture,21.12
2018-04-23,2018-04,East,Office Supplies,54.9
2016-12-14,2016-12,West,Furniture,15.24
2016-04-19,2016-04,Central,Office Supplies,19.568
2016-04-19,2016-04,Central,Office Supplies,310.392
2017-09-04,2017-09,South,Furniture,42.6
2017-09-04,2017-09,South,Office Supplies,113.94
2017-09-04,2017-09,South,Office Supplies,129.92
2017-09-04,2017-09,South,Office Supplies,5.28
2018-09-24,2018-09,West,Technology,859.2
2018-09-24,2018-09,West,Technology,506.28
2017-02-04,2017-02,West,Furniture,14.368
2018-05-19,2018-05,South,Furniture,314.352
2018-05-19,2018-05,South,Office Supplies,27.888
2016-09-03,2016-09,West,Furniture,238.152
2017-06-09,2017-06,Central,Furniture,692.94
2016-11-07,2016-11,South,Office Supplies,16.146
2016-11-07,2016-11,South,Office Supplies,1345.485
2017-06-15,2017-06,Central,Office Supplies,173.488
2016-04-25,2016-04,Central,Office Supplies,57.75
2016-04-25,2016-04,Central,Office Supplies,272.4
2017-09-23,2017-09,East,Office Supplies,11.952
2017-09-23,2017-09,East,Furniture,28.0
2017-09-23,2017-09,East,Office Supplies,12.201
2017-08-18,2017-08,Central,Office Supplies,2.068
2017-08-18,2017-08,Central,Office Supplies,83.84
2015-03-02,2015-03,East,Office Supplies,11.36
2015-03-02,2015-03,East,Office Supplies,36.4
2015-12-30,2015-12,East,Technology,27.968
2016-04-10,2016-04,East,Office Supplies,142.04
2016-04-10,2016-04,East,Office Supplies,14.67
2016-12-25,2016-12,West,Technology,1199.96
2016-12-25,2016-12,West,Office Supplies,12.6
2016-12-25,2016-12,West,Office Supplies,17.94
2016-04-05,2016-04,East,Office Supplies,23.904
2016-01-17,2016-01,South,Office Supplies,88.96
2018-05-20,2018-05,West,Furniture,518.272
2018-05-20,2018-05,West,Furniture,6.98
2018-05-20,2018-05,West,Technology,343.2
2018-08-13,2018-08,East,Office Supplies,17.544
2016-12-31,2016-12,Central,Office Supplies,152.688
2016-12-31,2016-12,Central,Office Supplies,3.488
2016-12-31,2016-12,Central,Office Supplies,5.888
2018-12-25,2018-12,West,Office Supplies,153.552
2018-12-25,2018-12,West,Office Supplies,270.62
2017-09-01,2017-09,East,Technology,468.9
2017-09-01,2017-09,East,Technology,72.48
2017-09-01,2017-09,East,Office Supplies,10.95
2017-09-01,2017-09,East,Furniture,191.82
2018-08-05,2018-08,Central,Office Supplies,151.056
2015-02-18,2015-02,Central,Furniture,25.16
2017-11-22,2017-11,Central,Office Supplies,6.216
2017-11-22,2017-11,Central,Office Supplies,23.616
2017-11-22,2017-11,Central,Technology,24.032
2017-11-22,2017-11,Central,Office Supplies,2.088
2017-11-22,2017-11,Central,Office Supplies,4.488
2016-12-14,2016-12,West,Furniture,29.22
2016-06-13,2016-06,South,Office Supplies,6.48
2018-12-28,2018-12,West,Office Supplies,1.188
2018-09-20,2018-09,East,Furniture,272.646
2018-09-20,2018-09,East,Technology,212.8
2018-09-20,2018-09,East,Office Supplies,38.52
2018-09-20,2018-09,East,Technology,72.64
2018-09-20,2018-09,East,Office Supplies,45.4
2018-09-20,2018-09,East,Office Supplies,13.76
2018-09-20,2018-09,East,Furniture,80.991
2018-09-20,2018-09,East,Office Supplies,11.784
2018-09-20,2018-09,East,Office Supplies,4.36
2018-09-20,2018-09,East,Furniture,2888.127
2018-09-20,2018-09,East,Technology,1299.66
2018-09-20,2018-09,East,Furniture,2254.41
2018-09-20,2018-09,East,Technology,104.85
2018-09-20,2018-09,East,Technology,59.97
2018-08-22,2018-08,East,Furniture,314.532
2016-06-18,2016-06,South,Office Supplies,13.632
2015-12-20,2015-12,Central,Office Supplies,19.432
2015-12-20,2015-12,Central,Technology,65.44
2017-09-11,2017-09,Central,Office Supplies,6.0
2017-09-11,2017-09,Central,Office Supplies,1.908
2017-11-12,2017-11,East,Furniture,1474.802
2017-11-12,2017-11,East,Office Supplies,110.096
2017-11-12,2017-11,East,Office Supplies,16.752
2017-11-12,2017-11,East,Furniture,1537.074
2017-11-12,2017-11,East,Furniture,449.372
2017-03-14,2017-03,West,Office Supplies,41.904
2017-11-13,2017-11,East,Technology,2279.96
2017-11-13,2017-11,East,Office Supplies,14.94
2018-09-19,2018-09,West,Technology,191.976
2018-09-19,2018-09,West,Office Supplies,23.832
2018-09-19,2018-09,West,Furniture,409.216
2018-09-19,2018-09,West,Furniture,72.588
2018-12-04,2018-12,Central,Office Supplies,61.568
2016-08-31,2016-08,Central,Office Supplies,20.96
2018-06-03,2018-06,West,Technology,44.75
2018-06-03,2018-06,West,Office Supplies,11.96
2018-06-03,2018-06,West,Office Supplies,3.912
2017-03-31,2017-03,East,Furniture,327.996
2015-10-25,2015-10,West,Office Supplies,49.408
2018-03-26,2018-03,South,Technology,53.25
2018-03-26,2018-03,South,Office Supplies,3.76
2015-12-27,2015-12,East,Furniture,767.214
2018-09-15,2018-09,South,Office Supplies,163.96
2017-08-16,2017-08,West,Furniture,161.28
2017-11-04,2017-11,West,Office Supplies,192.8
2016-10-18,2016-10,Central,Technology,27.696
2016-10-18,2016-10,Central,Office Supplies,73.164
2017-10-31,2017-10,South,Office Supplies,32.064
2015-03-30,2015-03,West,Furniture,205.666
2016-04-18,2016-04,West,Office Supplies,115.44
2018-07-09,2018-07,East,Office Supplies,274.8
2018-07-09,2018-07,East,Office Supplies,195.64
2018-07-09,2018-07,East,Technology,257.98
2018-07-09,2018-07,East,Office Supplies,119.04
2018-06-27,2018-06,Central,Office Supplies,20.07
2015-12-22,2015-12,West,Office Supplies,11.76
2018-11-21,2018-11,West,Office Supplies,11.76
2018-11-21,2018-11,West,Office Supplies,40.736
2017-06-27,2017-06,West,Technology,201.584
2018-12-28,2018-12,West,Furniture,340.704
2017-04-08,2017-04,South,Furniture,354.9
2015-03-18,2015-03,West,Furniture,1198.33
2018-07-03,2018-07,West,Office Supplies,87.92
2018-04-20,2018-04,East,Furniture,51.968
2018-04-20,2018-04,East,Office Supplies,51.336
2018-04-20,2018-04,East,Office Supplies,332.704
2018-04-20,2018-04,East,Furniture,42.408
2017-08-03,2017-08,Central,Office Supplies,81.54
2017-08-03,2017-08,Central,Technology,167.28
2017-12-03,2017-12,West,Office Supplies,772.68
2015-03-19,2015-03,South,Technology,323.976
2015-03-19,2015-03,South,Office Supplies,11.808
2015-03-19,2015-03,South,Office Supplies,26.16
2015-03-19,2015-03,South,Office Supplies,33.57
2015-03-19,2015-03,South,Furniture,4.992
2015-03-19,2015-03,South,Furniture,20.016
2015-03-19,2015-03,South,Technology,170.24
2016-04-20,2016-04,Central,Office Supplies,117.456
2016-09-19,2016-09,West,Office Supplies,22.96
2015-08-27,2015-08,South,Office Supplies,13.36
2017-12-19,2017-12,East,Office Supplies,34.248
2017-12-19,2017-12,East,Office Supplies,3.52
2015-08-02,2015-08,Central,Office Supplies,26.7
2015-08-02,2015-08,Central,Technology,21.2
2015-08-02,2015-08,Central,Office Supplies,838.38
2016-09-21,2016-09,South,Furniture,1690.04
2016-09-21,2016-09,South,Office Supplies,85.96
2016-09-21,2016-09,South,Office Supplies,121.96
2016-09-21,2016-09,South,Office Supplies,23.92
2016-09-21,2016-09,South,Office Supplies,63.96
2016-09-21,2016-09,South,Technology,629.95
2016-09-21,2016-09,South,Technology,113.73
2016-09-21,2016-09,South,Office Supplies,14.6
2016-09-21,2016-09,South,Office Supplies,887.84
2017-12-11,2017-12,West,Furniture,403.92
2016-08-07,2016-08,East,Office Supplies,106.8
2016-11-15,2016-11,East,Office Supplies,70.95
2016-11-15,2016-11,East,Office Supplies,34.944
2016-11-15,2016-11,East,Office Supplies,119.04
2018-04-04,2018-04,Central,Technology,383.84
2017-12-24,2017-12,East,Furniture,799.56
2018-12-13,2018-12,West,Office Supplies,31.44
2018-12-22,2018-12,Central,Office Supplies,25.92
2018-12-22,2018-12,Central,Office Supplies,6.33
2018-12-22,2018-12,Central,Office Supplies,75.88
2018-10-21,2018-10,East,Technology,329.988
2018-10-21,2018-10,East,Office Supplies,71.376
2016-11-13,2016-11,Central,Office Supplies,63.77
2016-11-13,2016-11,Central,Technology,50.97
2016-11-13,2016-11,Central,Office Supplies,96.08
2016-04-16,2016-04,Central,Technology,1439.968
2016-04-16,2016-04,Central,Technology,43.56
2017-12-16,2017-12,West,Furniture,563.92
2017-10-21,2017-10,East,Technology,235.152
2018-12-01,2018-12,East,Furniture,7.712
2017-10-20,2017-10,Central,Office Supplies,51.016
2017-10-20,2017-10,Central,Office Supplies,25.248
2017-10-20,2017-10,Central,Furniture,56.686
2018-09-29,2018-09,East,Office Supplies,51.168
2018-08-18,2018-08,West,Office Supplies,2793.528
2018-08-18,2018-08,West,Office Supplies,1000.02
2018-08-18,2018-08,West,Furniture,65.94
2018-11-12,2018-11,West,Office Supplies,18.24
2018-11-12,2018-11,West,Office Supplies,76.12
2015-10-11,2015-10,West,Office Supplies,7.64
2016-11-28,2016-11,East,Furniture,68.16
2016-11-28,2016-11,East,Office Supplies,62.24
2016-07-27,2016-07,South,Technology,29.97
2017-10-20,2017-10,Central,Technology,125.7
2017-10-20,2017-10,Central,Technology,191.98
2017-10-20,2017-10,Central,Office Supplies,20.86
2018-09-14,2018-09,West,Office Supplies,56.7
2018-12-23,2018-12,South,Furniture,72.704
2018-12-23,2018-12,South,Office Supplies,12.264
2018-12-23,2018-12,South,Office Supplies,218.352
2016-10-05,2016-10,West,Furniture,66.294
2016-10-05,2016-10,West,Furniture,291.168
2015-11-02,2015-11,Central,Technology,88.776
2017-01-22,2017-01,East,Technology,110.376
2017-01-22,2017-01,East,Technology,55.176
2018-07-11,2018-07,Central,Office Supplies,30.32
2018-09-11,2018-09,West,Furniture,177.568
2018-09-11,2018-09,West,Office Supplies,19.44
2018-09-11,2018-09,West,Office Supplies,71.28
2018-09-11,2018-09,West,Office Supplies,1471.96
2018-09-11,2018-09,West,Technology,79.96
2017-02-23,2017-02,East,Office Supplies,57.576
2017-01-22,2017-01,East,Office Supplies,26.336
2016-12-12,2016-12,West,Furniture,166.5
2016-12-12,2016-12,West,Office Supplies,360.38
2017-10-29,2017-10,West,Office Supplies,11.744
2018-05-28,2018-05,East,Furniture,247.44
2015-12-21,2015-12,South,Office Supplies,18.24
2017-11-24,2017-11,West,Office Supplies,25.35
2016-11-20,2016-11,West,Office Supplies,119.04
2016-11-20,2016-11,West,Furniture,22.14
2016-11-20,2016-11,West,Technology,13.98
2018-05-29,2018-05,Central,Office Supplies,43.41
2018-05-29,2018-05,Central,Furniture,6.24
2018-05-29,2018-05,Central,Office Supplies,465.16
2018-05-29,2018-05,Central,Office Supplies,7.98
2015-12-02,2015-12,Central,Office Supplies,2.394
2015-04-07,2015-04,South,Office Supplies,58.32
2015-04-07,2015-04,South,Technology,200.97
2016-09-08,2016-09,South,Furniture,21.36
2018-09-09,2018-09,Central,Office Supplies,9.856
2016-09-06,2016-09,South,Office Supplies,3.444
2018-11-02,2018-11,East,Office Supplies,384.592
2016-03-28,2016-03,East,Office Supplies,22.92
2016-08-13,2016-08,Central,Office Supplies,11.36
2016-05-12,2016-05,West,Office Supplies,14.592
2018-07-23,2018-07,East,Office Supplies,41.4
2017-09-24,2017-09,Central,Office Supplies,442.372
2018-05-05,2018-05,South,Office Supplies,34.5
2017-10-06,2017-10,Central,Office Supplies,28.85
2015-11-03,2015-11,South,Office Supplies,3.488
2015-11-03,2015-11,South,Office Supplies,143.856
2016-10-01,2016-10,East,Technology,311.98
2016-10-01,2016-10,East,Office Supplies,22.45
2018-12-02,2018-12,West,Technology,39.992
2018-12-02,2018-12,West,Furniture,1159.056
2018-12-02,2018-12,West,Office Supplies,179.9
2018-12-11,2018-12,Central,Technology,116.312
2017-07-17,2017-07,West,Furniture,12.42
2017-07-17,2017-07,West,Technology,428.4
2017-07-17,2017-07,West,Furniture,24.75
2017-07-17,2017-07,West,Office Supplies,87.71
2017-07-17,2017-07,West,Office Supplies,69.52
2017-07-17,2017-07,West,Technology,20.784
2017-07-17,2017-07,West,Office Supplies,12.816
2018-05-12,2018-05,East,Office Supplies,5.904
2016-11-20,2016-11,East,Furniture,63.824
2016-11-20,2016-11,East,Office Supplies,141.552
2017-09-24,2017-09,West,Office Supplies,304.9
2017-09-24,2017-09,West,Furniture,563.24
2017-10-21,2017-10,East,Furniture,661.176
2017-10-24,2017-10,South,Technology,239.976
2015-07-08,2015-07,West,Furniture,502.488
2015-07-08,2015-07,West,Office Supplies,196.704
2016-03-13,2016-03,West,Furniture,915.136
2016-03-13,2016-03,West,Furniture,327.76
2018-12-02,2018-12,South,Furniture,701.96
2016-04-22,2016-04,West,Technology,88.776
2016-04-22,2016-04,West,Office Supplies,64.14
2015-09-16,2015-09,East,Office Supplies,33.552
2015-12-28,2015-12,East,Office Supplies,1737.18
2015-12-28,2015-12,East,Office Supplies,704.25
2015-12-28,2015-12,East,Office Supplies,141.76
2015-10-21,2015-10,West,Office Supplies,36.36
2018-11-30,2018-11,West,Furniture,25.83
2015-06-06,2015-06,Central,Office Supplies,24.588
2015-06-06,2015-06,Central,Office Supplies,13.984
2018-11-23,2018-11,Central,Technology,195.96
2018-06-18,2018-06,Central,Office Supplies,74.352
2018-05-05,2018-05,East,Office Supplies,6.68
2017-11-04,2017-11,West,Office Supplies,17.584
2017-11-04,2017-11,West,Furniture,104.784
2017-11-04,2017-11,West,Office Supplies,47.952
2017-11-04,2017-11,West,Furniture,650.352
2017-11-04,2017-11,West,Office Supplies,629.184
2017-11-04,2017-11,West,Office Supplies,15.176
2015-09-11,2015-09,West,Furniture,127.95
2018-02-16,2018-02,East,Office Supplies,579.51
2018-02-16,2018-02,East,Technology,14.99
2015-11-24,2015-11,Central,Office Supplies,151.92
2015-11-24,2015-11,Central,Office Supplies,196.62
2015-11-24,2015-11,Central,Office Supplies,144.12
2015-11-24,2015-11,Central,Office Supplies,15.96
2018-11-25,2018-11,West,Technology,39.96
2018-11-25,2018-11,West,Office Supplies,34.08
2018-09-28,2018-09,South,Office Supplies,10.368
2015-10-13,2015-10,East,Office Supplies,7.752
2015-06-03,2015-06,Central,Office Supplies,15.28
2015-06-17,2015-06,East,Technology,65.97
2016-10-29,2016-10,West,Office Supplies,33.4
2016-10-29,2016-10,West,Office Supplies,210.84
2015-01-20,2015-01,Central,Office Supplies,13.98
2015-01-20,2015-01,Central,Furniture,272.94
2015-01-20,2015-01,Central,Office Supplies,19.05
2015-01-20,2015-01,Central,Office Supplies,247.716
2015-01-20,2015-01,Central,Office Supplies,66.58
2015-01-20,2015-01,Central,Office Supplies,43.92
2015-01-20,2015-01,Central,Furniture,14.73
2015-01-20,2015-01,Central,Office Supplies,29.7
2015-07-11,2015-07,East,Office Supplies,49.12
2015-07-11,2015-07,East,Office Supplies,18.28
2017-08-30,2017-08,West,Furniture,47.04
2017-08-30,2017-08,West,Technology,339.96
2018-10-05,2018-10,East,Technology,87.8
2018-10-05,2018-10,East,Furniture,221.382
2018-10-05,2018-10,East,Technology,5199.96
2017-12-31,2017-12,East,Office Supplies,156.512
2016-03-07,2016-03,East,Technology,119.85
2016-03-07,2016-03,East,Office Supplies,30.44
2016-03-07,2016-03,East,Office Supplies,69.28
2016-03-07,2016-03,East,Technology,587.97
2018-10-20,2018-10,East,Office Supplies,24.55
2016-05-01,2016-05,West,Office Supplies,12.176
2016-05-01,2016-05,West,Office Supplies,37.32
2016-05-01,2016-05,West,Office Supplies,35.06
2018-09-03,2018-09,Central,Furniture,108.4
2018-11-03,2018-11,South,Technology,361.376
2016-09-13,2016-09,East,Office Supplies,2.412
2016-09-06,2016-09,East,Office Supplies,8.39
2016-09-06,2016-09,East,Technology,337.98
2015-10-06,2015-10,East,Office Supplies,83.92
2018-01-23,2018-01,West,Office Supplies,19.68
2018-01-23,2018-01,West,Office Supplies,25.92
2018-01-23,2018-01,West,Office Supplies,6.48
2018-01-23,2018-01,West,Technology,86.352
2016-12-10,2016-12,West,Office Supplies,56.3
2015-11-25,2015-11,West,Office Supplies,51.016
2018-11-21,2018-11,West,Office Supplies,150.8
2018-11-21,2018-11,West,Technology,1039.992
2018-11-21,2018-11,West,Office Supplies,51.84
2018-04-04,2018-04,East,Technology,41.22
2018-04-04,2018-04,East,Office Supplies,240.37
2018-04-04,2018-04,East,Technology,119.02
2018-05-19,2018-05,West,Office Supplies,133.12
2017-10-03,2017-10,Central,Furniture,38.08
2017-11-21,2017-11,East,Furniture,113.568
2018-10-03,2018-10,East,Furniture,83.92
2018-10-03,2018-10,East,Office Supplies,6.63
2018-10-03,2018-10,East,Technology,371.97
2015-04-29,2015-04,South,Furniture,561.584
2015-04-29,2015-04,South,Office Supplies,99.92
2017-10-07,2017-10,East,Office Supplies,4.928
2017-12-15,2017-12,West,Furniture,14.76
2018-04-10,2018-04,East,Technology,99.99
2018-04-10,2018-04,East,Office Supplies,286.15
2015-04-08,2015-04,West,Office Supplies,49.792
2017-03-29,2017-03,East,Furniture,299.975
2017-03-29,2017-03,East,Technology,158.376
2018-01-15,2018-01,Central,Office Supplies,32.784
2018-01-15,2018-01,Central,Technology,47.984
2018-01-15,2018-01,Central,Technology,62.592
2018-01-15,2018-01,Central,Office Supplies,4.276
2015-01-30,2015-01,Central,Office Supplies,10.56
2015-01-30,2015-01,Central,Office Supplies,229.94
2016-02-07,2016-02,South,Office Supplies,311.15
2016-02-07,2016-02,South,Office Supplies,12.96
2017-12-14,2017-12,East,Office Supplies,14.62
2017-12-14,2017-12,East,Office Supplies,5.76
2017-12-14,2017-12,East,Office Supplies,21.48
2017-12-14,2017-12,East,Furniture,396.92
2017-12-14,2017-12,East,Office Supplies,17.15
2017-12-14,2017-12,East,Office Supplies,23.12
2018-10-31,2018-10,Central,Office Supplies,5.248
2018-08-06,2018-08,East,Technology,824.95
2018-08-06,2018-08,East,Office Supplies,24.64
2018-08-06,2018-08,East,Office Supplies,227.88
2018-05-30,2018-05,South,Furniture,241.96
2018-05-30,2018-05,South,Office Supplies,3.89
2018-05-30,2018-05,South,Furniture,8.01
2016-11-30,2016-11,South,Technology,177.48
2018-08-31,2018-08,West,Furniture,569.568
2018-08-31,2018-08,West,Office Supplies,149.73
2018-05-14,2018-05,Central,Furniture,899.43
2018-05-14,2018-05,Central,Office Supplies,46.2
2018-05-14,2018-05,Central,Office Supplies,47.952
2018-05-14,2018-05,Central,Technology,7.992
2018-05-14,2018-05,Central,Office Supplies,76.864
2018-08-17,2018-08,South,Office Supplies,102.93
2018-08-17,2018-08,South,Technology,98.16
2018-11-10,2018-11,South,Office Supplies,11.52
2018-08-21,2018-08,West,Office Supplies,83.88
2017-03-08,2017-03,East,Technology,108.576
2017-03-08,2017-03,East,Office Supplies,5.984
2017-10-31,2017-10,Central,Office Supplies,21.96
2017-10-31,2017-10,Central,Furniture,368.97
